"","y","raw_text"
"1195","gina haspel"," Having served in that tumultuous time, I can offer you my personal commitment, clearly and without reservation, that under my leadership CIA will not restart such a detention and interrogation program"
"1196","gina haspel"," CIA has learned some tough lessons, especially when asked to tackle missions that fall outside our expertise"
"1197","gina haspel"," For me, there is no better example of implementing lessons learned than what the Agency took away from the detention and interrogation program"
"1198","gina haspel"," In retrospect it is clear, as the SSCI Majority Report concludes, that CIA was not prepared to conduct a detention and interrogation program"
"1199","gina haspel"," Today, the US Government has a clear legal and policy framework that governs detentions and interrogations"
"1200","gina haspel"," Specifically, the law provides that no individual in US custody may be subjected to any interrogation technique or approach that is not authorized by and listed in the Army Field Manual"
"1201","gina haspel"," I fully support the standards for detainee treatment required by law, and just as importantly, I will keep CIA focused on our collection and analysis missions that can best leverage the expertise found at the Agency"
"1202","gina haspel"," Like I said, we learned important lessons following 9/11"
"1203","gina haspel"," As both a career intelligence officer and an American citizen, I am a strong believer in the importance of oversight"
"1204","gina haspel"," Simply put, experience has taught us that CIA cannot be effective without the people�s trust"
"1205","gina haspel"," And we cannot hope to earn that trust without the accountability that comes with Congressional oversight"
"1206","gina haspel"," 4 If we can�t share aspects of our secret work with the public, we should do so with their elected representatives"
"1207","gina haspel"," For CIA, oversight is a vital link to the open society we defend"
"1208","gina haspel"," It�s a defining feature of the US Intelligence Community, and one of the many things that distinguishes us from the hostile services we face in the field"
"1209","gina haspel"," If confirmed as Director, I will uphold the Agency�s obligations to Congress and ensure that oversight works on behalf of the American people"
"1210","gina haspel"," Mr"
"1211","gina haspel"," Chairman, I want to thank you and the Committee for the hard work that is put into the oversight process, and for the vital support that you provide to my fellow officers"
"1212","gina haspel"," CIA has given a lot to me over the past three decades�a calling in service to my country, some real-life adventures, and the profound satisfaction of serving with some of the most talented and honorable men and women anyone could ever meet"
